,2222.SR,2222.SR,2222.SR,2222.SR,2222.SR,2222.SR,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,2222.SR,2222.SR,2222.SR,2222.SR
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,SMA20,SD20,BollHIGH,BollLOW,SMA20,SD20,BollHIGH,BollLOW
Date,,,,,,,,,,,,,,,,,,,,
2023-04-09,29.59090805053711,29.818180084228516,29.59090805053711,29.727272033691406,29.317874908447266,2750.0,,,,,,,,,,,29.197726345062257,0.5639363360198092,30.325599017101876,28.06985367302264
2023-04-06,29.545454025268555,29.727272033691406,29.5,29.68181800842285,29.273048400878906,24200.0,162.42999267578125,164.9600067138672,162.0,164.66000366210938,164.2108154296875,45390100.0,158.6634994506836,5.083947792232341,168.83139503514826,148.49560386621891,29.202271747589112,0.5687747969378675,30.339821341464848,28.064722153713376
2023-04-05,29.863636016845703,29.909090042114258,29.454544067382812,29.545454025268555,29.138561248779297,5143.0,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.31326293945312,51511700.0,157.95999908447266,5.183014325041835,168.32602773455633,147.59397043438898,29.19090805053711,0.5609055018376532,30.312719054212415,28.069097046861806
2023-04-04,29.68181800842285,30.045454025268555,29.68181800842285,29.818180084228516,29.40753173828125,3272.0,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,165.1781768798828,46278300.0,157.41549911499024,5.113180602132225,167.6418603192547,147.18913791072578,29.186362552642823,0.5582431335991377,30.3028488198411,28.069876285444547
2023-04-03,29.545454025268555,29.727272033691406,29.454544067382812,29.59090805053711,29.183391571044922,1100.0,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.71669006347656,56976200.0,156.7139991760254,4.884171600287118,166.48234237659963,146.94565597545116,29.149998950958253,0.5382498180606885,30.22649858707963,28.073499314836877
2023-04-02,29.363636016845703,29.363636016845703,29.363636016845703,29.363636016845703,28.959247589111328,0.0,,,,,,,,,,,29.12499895095825,0.528211249936301,30.181421450830854,28.068576451085647
2023-03-31,,,,,,,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.4501495361328,68749800.0,156.09699935913085,4.380190217274935,164.8573797936807,147.336618924581,,,,
2023-03-30,29.409090042114258,29.454544067382812,29.27272605895996,29.363636016845703,28.959247589111328,3485.0,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.91709899902344,49501700.0,155.40349960327148,3.9940627269837052,163.39162505723888,147.41537414930409,29.111362552642824,0.5252383358619691,30.161839224366762,28.060885880918885
2023-03-29,29.318180084228516,29.454544067382812,29.18181800842285,29.454544067382812,29.048904418945312,7586.0,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.33143615722656,51305700.0,154.58099975585938,4.175754852768818,162.93250946139702,146.22949005032174,29.08636255264282,0.5244976250771146,30.13535780279705,28.037367302488594
2023-03-28,29.227272033691406,29.227272033691406,29.227272033691406,29.227272033691406,28.82476234436035,0.0,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.2199249267578,45992200.0,153.80799942016603,4.394965766428985,162.597930953024,145.01806788730806,29.047726249694826,0.5244094823238071,30.09654521434244,27.99890728504721
2023-03-27,29.227272033691406,29.227272033691406,29.227272033691406,29.227272033691406,28.82476234436035,0.0,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.8482208251953,52390300.0,153.29599990844727,4.518554239190462,162.3331083868282,144.25889143006634,29.031817150115966,0.5235014763154449,30.078820102746857,27.984814197485075
2023-03-26,29.227272033691406,29.227272033691406,29.227272033691406,29.227272033691406,28.82476234436035,0.0,,,,,,,,,,,28.97954444885254,0.5542500548062891,30.088044558465118,27.871044339239962
2023-03-24,,,,,,,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.81285095214844,59196500.0,152.7779998779297,4.510945665610939,161.79989120915155,143.75610854670782,,,,
2023-03-23,28.818180084228516,29.227272033691406,28.727272033691406,29.227272033691406,28.82476234436035,3300.0,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.49642944335938,67622100.0,152.10100021362305,4.343459508085881,160.78791922979482,143.41408119745128,28.945453548431395,0.5591577826248828,30.06376911368116,27.82713798318163
2023-03-22,28.68181800842285,29.18181800842285,28.68181800842285,28.818180084228516,28.42130470275879,718.0,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.39944458007812,75701800.0,151.6245002746582,4.068922155931596,159.7623445865214,143.486655962795,28.92954444885254,0.5552301442455053,30.04000473734355,27.819084160361527
2023-03-21,28.454544067382812,28.818180084228516,28.409090042114258,28.68181800842285,28.286819458007812,1100.0,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.84547424316406,73938300.0,151.17850036621093,3.8350759728698507,158.84865231195062,143.50834842047124,28.961362648010255,0.566629200684314,30.094621049378883,27.828104246641626
2023-03-20,28.18181800842285,28.409090042114258,28.18181800842285,28.27272605895996,27.88336181640625,1100.0,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.97061157226562,73641400.0,150.63850021362305,3.3659595807670164,157.37041937515707,143.90658105208902,29.00454444885254,0.5770172187196583,30.158578886291856,27.85051001141322
2023-03-19,28.136362075805664,28.136362075805664,28.136362075805664,28.136362075805664,27.74887466430664,0.0,,,,,,,,,,,29.081817150115967,0.5773374424863995,30.236492035088766,27.927142265143168
2023-03-17,,,,,,,156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.57716369628906,98944600.0,150.39600067138673,3.0089683474653106,156.41393736631736,144.3780639764561,,,,
2023-03-16,28.636362075805664,28.68181800842285,28.136362075805664,28.136362075805664,27.74887466430664,2048.0,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.4248504638672,76161100.0,150.33150100708008,2.9175200527225553,156.16654111252518,144.49646090163498,29.17727174758911,0.5705736288792966,30.318419005347703,28.036124489830517
2023-03-15,29.227272033691406,29.363636016845703,28.68181800842285,28.68181800842285,28.286819458007812,550.0,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.57266235351562,77167900.0,150.30550079345704,2.867642839726393,156.04078647290982,144.57021511400427,29.27954454421997,0.5573412825854467,30.39422710939086,28.16486197904908
2023-03-14,30.0,30.09090805053711,29.818180084228516,29.954544067382812,29.243818283081055,3547.0,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,152.17373657226562,73695900.0,150.31600036621094,2.878353617089241,156.07270760038944,144.55929313203245,29.343180847167968,0.558160162065462,30.459501171298893,28.226860523037043
2023-03-13,29.818180084228516,29.818180084228516,29.818180084228516,29.818180084228516,29.110689163208008,0.0,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,150.0595245361328,84457100.0,150.37900085449218,2.9437912271943074,156.2665833088808,144.49141840010356,29.345453643798827,0.5608666069118269,30.46718685762248,28.223720429975174
2023-03-12,29.818180084228516,30.0,29.68181800842285,29.818180084228516,29.110689163208008,1100.0,,,,,,,,,,,29.32727184295654,0.5505344073393843,30.42834065763531,28.226203028277773
2023-03-10,,,,,,,150.2100067138672,150.94000244140625,147.61000061035156,148.5,148.0948944091797,68572400.0,150.40600051879883,2.9471442134450605,156.30028894568895,144.51171209190872,,,,
2023-03-09,29.454544067382812,29.454544067382812,29.454544067382812,29.454544067382812,28.75568199157715,0.0,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,150.17918395996094,53833600.0,150.5245002746582,2.9139332294567213,156.35236673357164,144.69663381574478,29.309090042114256,0.539359771529872,30.387809585174,28.230370499054512
2023-03-08,29.18181800842285,29.454544067382812,28.954544067382812,29.454544067382812,28.75568199157715,590.0,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.45297241210938,47204800.0,150.59100036621095,2.9306350115186546,156.45227038924827,144.72973034317363,29.313635540008544,0.5410306017122832,30.39569674343311,28.23157433658398
2023-03-07,29.09090805053711,29.09090805053711,29.09090805053711,29.09090805053711,28.400672912597656,0.0,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,151.1864471435547,56182000.0,150.68000030517578,3.028869873185707,156.7377400515472,144.62226055880436,29.299999237060547,0.540729030358613,30.38145729777777,28.218541176343322
2023-03-06,29.09090805053711,29.09090805053711,29.09090805053711,29.09090805053711,28.400672912597656,0.0,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.4103546142578,87558000.0,150.68649978637694,3.031086623968681,156.7486730343143,144.6243265384396,29.299999237060547,0.540729030358613,30.38145729777777,28.218541176343322
2023-03-05,28.909090042114258,29.27272605895996,28.909090042114258,29.09090805053711,28.400672912597656,2200.0,,,,,,,,,,,29.304544734954835,0.5392589578436191,30.383062650642074,28.226026819267595
2023-03-03,,,,,,,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.6179962158203,70732300.0,150.71999969482422,3.071095897448076,156.86219148972037,144.57780789992808,,,,
2023-03-02,28.863636016845703,29.09090805053711,28.863636016845703,28.863636016845703,28.17879295349121,5500.0,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.511962890625,52238100.0,150.70950012207032,3.070339150545944,156.85017842316222,144.56882182097843,29.331817436218262,0.5416733507214038,30.41516413766107,28.248470734775456
2023-03-01,28.909090042114258,28.909090042114258,28.636362075805664,28.68181800842285,28.001291275024414,1804.0,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.91358947753906,55479000.0,150.6854995727539,3.111432057894875,156.90836368854366,144.46263545696416,29.38409013748169,0.5445515524809051,30.4731932424435,28.294987032519877
2023-02-28,28.227272033691406,28.909090042114258,28.09090805053711,28.909090042114258,28.223169326782227,6594461.0,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,147.00787353515625,50547000.0,150.63449935913087,3.210948686580442,157.05639673229174,144.21260198597,29.447726440429687,0.5323943648475343,30.512515170124754,28.38293771073462
2023-02-27,28.59090805053711,28.68181800842285,28.09090805053711,28.18181800842285,27.513153076171875,7221309.0,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.5164794921875,44998500.0,150.41399917602538,3.574834845200021,157.56366886642542,143.26432948562535,29.502271938323975,0.5301838868139691,30.562639711951913,28.441904164696037
2023-02-26,28.909090042114258,29.09090805053711,28.545454025268555,28.545454025268555,27.868160247802734,3275028.0,,,,,,,,,,,29.59318103790283,0.4400747231747701,30.473330484252372,28.71303159155329
2023-02-24,,,,,,,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,146.30978393554688,55469600.0,150.3144989013672,3.674218186917584,157.66293527520236,142.96606252753202,,,,
2023-02-23,29.409090042114258,29.409090042114258,28.909090042114258,28.909090042114258,28.223169326782227,4508438.0,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.992431640625,48394200.0,150.1769989013672,3.8628240858599288,157.90264707308705,142.45135072964734,29.661362838745116,0.3691199294613777,30.399602697667873,28.92312297982236
2023-02-22,,,,,,,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.5037841796875,51011300.0,149.79999923706055,4.287269633553988,158.37453850416853,141.22545996995257,,,,
2023-02-21,29.545454025268555,29.59090805053711,29.318180084228516,29.454544067382812,28.75568199157715,3047377.0,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,148.074951171875,58867200.0,149.48099899291992,4.58406007539802,158.64911914371595,140.3128788421239,29.72045373916626,0.33541027213005,30.39127428342636,29.04963319490616
2023-02-20,29.818180084228516,29.818180084228516,29.545454025268555,29.545454025268555,28.844432830810547,1847654.0,,,,,,,,,,,29.756817436218263,0.3443685012560587,30.44555443873038,29.068080433706147
2023-02-19,30.0,30.045454025268555,29.727272033691406,29.818180084228516,29.110689163208008,1943225.0,,,,,,,,,,,29.779544734954833,0.34468416467462387,30.46891306430408,29.090176405605586
2023-02-17,,,,,,,152.35000610351562,153.0,150.85000610351562,152.5500030517578,152.13385009765625,59144100.0,149.11249923706055,4.95035508404564,159.01320940515183,139.21178906896927,,,,
2023-02-16,30.18181800842285,30.27272605895996,30.045454025268555,30.045454025268555,29.332571029663086,2921620.0,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,153.2906951904297,68167900.0,148.37849884033204,5.474422000088198,159.32734284050844,137.42965484015565,29.752272033691405,0.362580863547858,30.47743376078712,29.027110306595688
2023-02-15,29.68181800842285,30.18181800842285,29.636362075805664,30.18181800842285,29.4656982421875,5761522.0,153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.90626525878906,65573800.0,147.4564987182617,6.051631348541377,159.55976141534447,135.35323602117896,29.713635635375976,0.37077344521187683,30.455182525799728,28.972088744952224
2023-02-14,30.0,30.09090805053711,29.818180084228516,29.954544067382812,29.243818283081055,5141869.0,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.78207397460938,61707600.0,146.45049896240235,6.339377366757874,159.1292536959181,133.7717442288866,29.663635635375975,0.3717399529465797,30.407115541269135,28.920155729482815
2023-02-13,29.454544067382812,30.09090805053711,29.409090042114258,30.0,29.28819465637207,8520087.0,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.43031311035156,62199000.0,145.58749923706054,6.543722769925908,158.67494477691235,132.50005369720873,29.62499933242798,0.37997828826049573,30.38495590894897,28.865042755906988
2023-02-12,29.454544067382812,29.454544067382812,29.454544067382812,29.454544067382812,28.75568199157715,0.0,,,,,,,,,,,29.581817436218262,0.384169222315323,30.35015588084891,28.813478991587615
2023-02-10,,,,,,,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.59803771972656,57450700.0,144.63299865722655,6.666215915187313,157.96543048760117,131.30056682685193,,,,
2023-02-09,29.545454025268555,29.545454025268555,29.27272605895996,29.454544067382812,28.75568199157715,6592963.0,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,150.22906494140625,56007100.0,143.75299911499025,6.9362958969763175,157.62559090894288,129.8804073210376,29.57045383453369,0.39142486939830773,30.353303573330304,28.787604095737077
2023-02-08,29.18181800842285,29.545454025268555,29.136362075805664,29.545454025268555,28.844432830810547,4280361.0,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,151.27459716796875,64120100.0,142.88399963378907,7.084846760061746,157.05369315391258,128.71430611366557,29.559090232849123,0.3982072446887598,30.35550472222664,28.762675743471604
2023-02-07,29.5,29.5,29.045454025268555,29.18181800842285,28.489425659179688,7435173.0,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.9929962158203,83322600.0,141.82449951171876,7.245055482370975,156.3146104764607,127.33438854697681,29.529544734954833,0.42056619579325166,30.370677126541334,28.68841234336833
2023-02-06,29.09090805053711,29.136362075805664,28.77272605895996,29.09090805053711,28.400672912597656,4815668.0,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,151.0854034423828,69858300.0,140.59949951171876,7.0304376784339055,154.6603748685866,126.53862415485095,29.51818103790283,0.4333329700057454,30.38484697791432,28.65151509789134
2023-02-05,29.59090805053711,29.59090805053711,29.045454025268555,29.18181800842285,28.489425659179688,3286226.0,,,,,,,,,,,29.5045446395874,0.4514008544880458,30.407346348563493,28.60174293061131
2023-02-03,,,,,,,148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.8436279296875,154357300.0,139.49399948120117,6.9256692226366985,153.34533792647457,125.64266103592777,,,,
2023-02-02,29.77272605895996,29.863636016845703,29.5,29.636362075805664,28.933185577392578,4652997.0,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,150.1792755126953,118339000.0,138.0199993133545,6.697195666601058,151.41439064655663,124.62560798015238,29.477271842956544,0.48699963655496725,30.45127111606648,28.503272569846608
2023-02-01,29.77272605895996,29.909090042114258,29.68181800842285,29.909090042114258,29.199443817138672,2477928.0,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.81214904785156,77663600.0,136.79699897766113,6.466093485868264,149.72918594939767,123.8648120059246,29.4295446395874,0.5164699846552672,30.462484608897935,28.39660467027687
2023-01-31,30.0,30.0,29.727272033691406,29.954544067382812,29.243818283081055,5410044.0,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.677001953125,65874500.0,135.77899932861328,6.635884903789202,149.0507691361917,122.50722952103487,29.374999141693117,0.5207475525171973,30.41649424672751,28.333504036658724
2023-01-30,30.0,30.09090805053711,29.818180084228516,30.0,29.28819465637207,6385128.0,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.3925018310547,64015300.0,135.0609992980957,6.440528666082104,147.9420566302599,122.1799419659315,29.338635540008546,0.5032466697982135,30.345128879604975,28.332142200412118
2023-01-29,29.818180084228516,30.045454025268555,29.818180084228516,30.0,29.28819465637207,3784113.0,,,,,,,,,,,29.299999141693114,0.47887095606560987,30.257741053824333,28.342257229561895
2023-01-27,,,,,,,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,145.31002807617188,70555800.0,134.3914993286133,6.265397164040167,146.92229365669363,121.86070500053296,,,,
2023-01-26,30.09090805053711,30.136362075805664,29.909090042114258,29.909090042114258,29.199443817138672,4469603.0,143.1699981689453,144.25,141.89999389648438,143.9600067138672,143.34841918945312,54105100.0,133.3969997406006,5.905746261726666,145.20849226405392,121.58550721714727,29.272726345062257,0.4516657638474085,30.176057872757074,28.36939481736744
2023-01-25,30.18181800842285,30.18181800842285,29.09090805053711,30.09090805053711,29.37694549560547,7670790.0,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,141.25733947753906,65799300.0,132.70049934387208,5.3936427606139805,143.48778486510005,121.91321382264412,29.236362743377686,0.4262996612589771,30.08896206589564,28.383763420859733
2023-01-24,30.0,30.227272033691406,29.954544067382812,30.18181800842285,29.4656982421875,5809266.0,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.9244842529297,66435100.0,132.20049934387208,4.944674099333414,142.0898475425389,122.31115114520526,29.195453643798828,0.3763047577056211,29.948063159210072,28.442844128387584
2023-01-23,29.5,30.0,29.5,30.0,29.28819465637207,7005302.0,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.51052856445312,81760300.0,131.68549919128418,4.307545676396792,140.30059054407775,123.0704078384906,29.14090814590454,0.2963826684706203,29.73367348284578,28.5481428089633
2023-01-22,29.27272605895996,29.27272605895996,29.27272605895996,29.27272605895996,28.578176498413086,0.0,,,,,,,,,,,29.06818084716797,0.24918315327068866,29.566547153709347,28.56981454062659
2023-01-20,,,,,,,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,137.28428649902344,80223600.0,131.40249900817872,3.813359339714936,139.0292176876086,123.77578032874885,,,,
2023-01-19,29.09090805053711,29.363636016845703,29.0,29.27272605895996,28.578176498413086,5009446.0,134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.69534301757812,58280400.0,131.12399940490724,3.5072724942518727,138.138544393411,124.1094544164035,29.0318172454834,0.2699620821056151,29.571741409694628,28.49189308127217
2023-01-18,29.045454025268555,29.18181800842285,28.909090042114258,29.18181800842285,28.489425659179688,3066789.0,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.63558959960938,69672800.0,130.97899894714357,3.3846471706655086,137.74829328847457,124.20970460581255,28.9818172454834,0.3122830499780412,29.606383345439482,28.357251145527314
2023-01-17,29.045454025268555,29.18181800842285,28.909090042114258,29.18181800842285,28.489425659179688,3066789.0,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.36248779296875,63646600.0,130.943998336792,3.3419415645303707,137.62788146585274,124.26011520773125,28.931817245483398,0.35562338423566886,29.643064013954735,28.22057047701206
2023-01-16,29.136362075805664,29.18181800842285,29.0,29.136362075805664,28.445049285888672,2872567.0,,,,,,,,,,,28.881817245483397,0.38749467303710855,29.656806591557615,28.10682789940918
2023-01-15,29.227272033691406,29.227272033691406,29.227272033691406,29.227272033691406,28.533802032470703,0.0,,,,,,,,,,,28.8318172454834,0.4163627372455895,29.66454271997458,27.99909177099222
2023-01-13,,,,,,,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,134.1875,57809700.0,130.97199821472168,3.3880308875040224,137.7480599897297,124.19593643971363,,,,
2023-01-12,28.909090042114258,29.227272033691406,28.863636016845703,29.227272033691406,28.533802032470703,5219232.0,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.84324645996094,71379600.0,131.39449882507324,4.291644963733754,139.97778875254076,122.81120889760574,28.772726345062257,0.4404512389945396,29.653628823051335,27.891823867073178
2023-01-11,28.954544067382812,28.954544067382812,28.77272605895996,28.954544067382812,28.26754379272461,2897814.0,131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.9228973388672,69458900.0,131.99749870300292,5.314981033217088,142.6274607694371,121.36753663656874,28.722726345062256,0.44288867601157794,29.60850369708541,27.8369489930391
2023-01-10,28.863636016845703,28.954544067382812,28.77272605895996,28.954544067382812,28.26754379272461,4766331.0,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,130.17462158203125,63896200.0,132.54749870300293,6.00226533406232,144.55202937112756,120.54296803487829,28.681817245483398,0.45788240956307347,29.597582064609544,27.766052426357252
2023-01-09,28.636362075805664,28.954544067382812,28.636362075805664,28.818180084228516,28.134416580200195,4194627.0,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.59707641601562,70790800.0,133.11899909973144,6.353951419239476,145.8269019382104,120.41109626125248,28.627271842956542,0.48769092366795463,29.602653690292453,27.651889995620632
2023-01-08,28.68181800842285,28.68181800842285,28.545454025268555,28.636362075805664,27.956911087036133,2074569.0,,,,,,,,,,,28.56136283874512,0.546106901919026,29.65357664258317,27.469149034907065
2023-01-06,,,,,,,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,129.0693359375,87754700.0,133.74399909973144,6.6542176733489455,147.05243444642934,120.43556375303355,,,,
2023-01-05,28.818180084228516,28.818180084228516,28.363636016845703,28.68181800842285,28.001291275024414,4797670.0,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.4888687133789,80962700.0,134.30999946594238,6.765475713605077,147.84095089315252,120.77904803873223,28.53181743621826,0.5576973627619972,29.647212161742257,27.416422710694267
2023-01-04,29.18181800842285,29.227272033691406,28.68181800842285,28.818180084228516,28.134416580200195,4618455.0,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.82318878173828,89113600.0,135.20449981689453,6.65430162876144,148.51310307441742,121.89589655937165,28.52499923706055,0.5565994803175798,29.638198197695708,27.41180027642539
2023-01-03,29.227272033691406,29.227272033691406,29.227272033691406,29.227272033691406,28.533802032470703,0.0,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,124.53865814208984,112117500.0,136.21800003051757,6.77879130392305,149.7755826383637,122.66041742267147,28.527272033691407,0.5579508182293311,29.64317367015007,27.411370397232744
2023-01-02,29.545454025268555,29.545454025268555,29.227272033691406,29.227272033691406,28.533802032470703,4693364.0,,,,,,,,,,,28.527272033691407,0.5579508182293311,29.64317367015007,27.411370397232744
2023-01-01,29.227272033691406,29.454544067382812,29.18181800842285,29.454544067382812,28.75568199157715,1569087.0,,,,,,,,,,,28.53409023284912,0.5677030427968595,29.66949631844284,27.398684147255402
2022-12-30,,,,,,,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.3780059814453,77034200.0,137.35499992370606,6.717335543850288,150.78967101140663,123.92032883600548,,,,
2022-12-29,29.27272605895996,29.27272605895996,29.045454025268555,29.18181800842285,28.489425659179688,5744886.0,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,129.0593719482422,75703700.0,138.27400016784668,6.902781098334167,152.07956236451503,124.46843797117835,28.56136302947998,0.6245094169958988,29.81038186347178,27.312344195488183
2022-12-28,29.09090805053711,29.27272605895996,28.954544067382812,29.27272605895996,28.578176498413086,3975053.0,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,125.50454711914062,85438400.0,139.19500007629395,6.9147788140064685,153.0245577043069,125.36544244828102,28.611363029479982,0.710860789699074,30.03308460887813,27.189641450081833
2022-12-27,28.545454025268555,29.27272605895996,28.545454025268555,29.09090805053711,28.400672912597656,5551469.0,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.4775848388672,69007800.0,139.95149993896484,6.189421912415153,152.33034376379516,127.57265611413453,28.656817626953124,0.780982632052816,30.218782891058755,27.094852362847494
2022-12-26,28.59090805053711,28.68181800842285,28.5,28.545454025268555,27.868160247802734,2194215.0,,,,,,,,,,,28.711363124847413,0.8481072114643663,30.407577547776146,27.01514870191868
2022-12-25,28.363636016845703,28.59090805053711,28.27272605895996,28.545454025268555,27.868160247802734,3253701.0,,,,,,,,,,,28.747726726531983,0.8561722430169931,30.46007121256597,27.035382240497995
2022-12-23,,,,,,,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,131.29981994628906,63814900.0,140.66100006103517,5.792854209938176,152.2467084809115,129.07529164115883,,,,
2022-12-22,28.18181800842285,28.363636016845703,28.136362075805664,28.27272605895996,27.601903915405273,2690249.0,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.66824340820312,77852100.0,141.47350006103517,5.6308031160710845,152.73510629317732,130.211893828893,28.822726726531982,0.9019939660421297,30.62671465861624,27.018738794447724
2022-12-21,28.18181800842285,28.227272033691406,28.0,28.18181800842285,27.513153076171875,2568511.0,132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.8745574951172,85928000.0,142.41550064086914,5.578701076641935,153.572902794153,131.25809848758527,28.918181324005126,0.9409028686196909,30.799987061244508,27.036375586765743
2022-12-20,28.136362075805664,28.18181800842285,27.727272033691406,28.18181800842285,27.513153076171875,4599450.0,131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.73794555664062,77432800.0,143.1520004272461,5.583041354285341,154.31808313581678,131.9859177186754,29.02727222442627,0.976830476074854,30.980933176575977,27.073611272276562
2022-12-19,28.136362075805664,28.136362075805664,27.77272605895996,28.136362075805664,27.468774795532227,4836051.0,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.80764770507812,79592600.0,143.9375,5.056162120429965,154.04982424085992,133.82517575914008,29.122726726531983,0.9831221721093533,31.088971070750688,27.15648238231328
2022-12-18,28.227272033691406,28.27272605895996,28.0,28.045454025268555,27.380023956298828,3068912.0,,,,,,,,,,,29.245454025268554,1.0064386476821827,31.25833132063292,27.23257672990419
2022-12-16,,,,,,,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.9385528564453,160156900.0,144.88349990844728,4.519457373963838,153.92241465637494,135.8445851605196,,,,
2022-12-15,28.18181800842285,28.227272033691406,28.0,28.227272033691406,27.55752944946289,36534291.0,141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.9200897216797,98931900.0,145.69400024414062,3.9828667374272086,153.65973371899503,137.72826676928622,29.37499942779541,1.0105871471614452,31.3961737221183,27.35382513347252
2022-12-14,28.18181800842285,28.454544067382812,27.954544067382812,28.136362075805664,27.468774795532227,4911910.0,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.6016082763672,82291200.0,146.30849990844726,3.3943037204932307,153.0971073494337,139.5198924674608,29.495453929901124,1.0101592650671214,31.515772460035368,27.47513539976688
2022-12-13,27.636362075805664,28.409090042114258,27.59090805053711,27.863636016845703,27.2025203704834,8453920.0,149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.8520050048828,93886200.0,146.64999923706054,3.409704448637574,153.46940813433568,139.8305903397854,29.595453929901122,0.9665904716780186,31.52863487325716,27.662272986545084
2022-12-12,28.045454025268555,28.136362075805664,27.27272605895996,27.5,26.847511291503906,9248818.0,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.87615966796875,70462700.0,146.79049911499024,3.4164101118081747,153.6233193386066,139.9576788913739,29.736363029479982,0.9042453032072754,31.544853635894533,27.92787242306543
